"","x"
"R02.MOD13Q1.A2000257.061.250m.16.days.SAVI.filled.Smoothing",32.5401537357778
"R02.MOD13Q1.A2001257.061.250m.16.days.SAVI.filled.Smoothing",56.0844515217286
"R02.MOD13Q1.A2002257.061.250m.16.days.SAVI.filled.Smoothing",47.2100276206585
"R02.MOD13Q1.A2003257.061.250m.16.days.SAVI.filled.Smoothing",46.914768567085
"R02.MOD13Q1.A2004257.061.250m.16.days.SAVI.filled.Smoothing",52.0394868235453
"R02.MOD13Q1.A2005257.061.250m.16.days.SAVI.filled.Smoothing",38.7252501326949
"R02.MOD13Q1.A2006257.061.250m.16.days.SAVI.filled.Smoothing",52.6290478942979
"R02.MOD13Q1.A2007257.061.250m.16.days.SAVI.filled.Smoothing",42.023963910984
"R02.MOD13Q1.A2008257.061.250m.16.days.SAVI.filled.Smoothing",30.8089257020849
"R02.MOD13Q1.A2009257.061.250m.16.days.SAVI.filled.Smoothing",30.7455249923018
"R02.MOD13Q1.A2010257.061.250m.16.days.SAVI.filled.Smoothing",33.9878153852371
"R02.MOD13Q1.A2011257.061.250m.16.days.SAVI.filled.Smoothing",34.0690356022267
"R02.MOD13Q1.A2012257.061.250m.16.days.SAVI.filled.Smoothing",71.5142254230872
"R02.MOD13Q1.A2013257.061.250m.16.days.SAVI.filled.Smoothing",50.7621390768802
"R02.MOD13Q1.A2014257.061.250m.16.days.SAVI.filled.Smoothing",53.9403347950494
"R02.MOD13Q1.A2015257.061.250m.16.days.SAVI.filled.Smoothing",75.230620362687
"R02.MOD13Q1.A2016257.061.250m.16.days.SAVI.filled.Smoothing",66.8060054812376
"R02.MOD13Q1.A2017257.061.250m.16.days.SAVI.filled.Smoothing",64.63286853632
"R02.MOD13Q1.A2018257.061.250m.16.days.SAVI.filled.Smoothing",46.4868524726991
"R02.MOD13Q1.A2019257.061.250m.16.days.SAVI.filled.Smoothing",76.2411160956916
"R02.MOD13Q1.A2020257.061.250m.16.days.SAVI.filled.Smoothing",65.0041496325081
"R02.MOD13Q1.A2021257.061.250m.16.days.SAVI.filled.Smoothing",67.0781903101915
"R02.MOD13Q1.A2022257.061.250m.16.days.SAVI.filled.Smoothing",55.6187967497949
"R02.MOD13Q1.A2023257.061.250m.16.days.SAVI.filled.Smoothing",69.6150660361858
