"","x"
"R13.MOD13Q1.A2000257.061.250m.16.days.NDVI.filled.Smoothing",59.7185202326531
"R13.MOD13Q1.A2001257.061.250m.16.days.NDVI.filled.Smoothing",75.2590774071378
"R13.MOD13Q1.A2002257.061.250m.16.days.NDVI.filled.Smoothing",79.7951587456975
"R13.MOD13Q1.A2003257.061.250m.16.days.NDVI.filled.Smoothing",65.3434483840172
"R13.MOD13Q1.A2004257.061.250m.16.days.NDVI.filled.Smoothing",76.9146996844953
"R13.MOD13Q1.A2005257.061.250m.16.days.NDVI.filled.Smoothing",85.1100884694865
"R13.MOD13Q1.A2006257.061.250m.16.days.NDVI.filled.Smoothing",80.0289197533296
"R13.MOD13Q1.A2007257.061.250m.16.days.NDVI.filled.Smoothing",51.3854806511556
"R13.MOD13Q1.A2008257.061.250m.16.days.NDVI.filled.Smoothing",79.9270819498454
"R13.MOD13Q1.A2009257.061.250m.16.days.NDVI.filled.Smoothing",74.3542566649125
"R13.MOD13Q1.A2010257.061.250m.16.days.NDVI.filled.Smoothing",57.533653063689
"R13.MOD13Q1.A2011257.061.250m.16.days.NDVI.filled.Smoothing",59.9023883158924
"R13.MOD13Q1.A2012257.061.250m.16.days.NDVI.filled.Smoothing",70.1157855160612
"R13.MOD13Q1.A2013257.061.250m.16.days.NDVI.filled.Smoothing",59.7093050323805
"R13.MOD13Q1.A2014257.061.250m.16.days.NDVI.filled.Smoothing",75.279092842794
"R13.MOD13Q1.A2015257.061.250m.16.days.NDVI.filled.Smoothing",67.3558313255363
"R13.MOD13Q1.A2016257.061.250m.16.days.NDVI.filled.Smoothing",63.2529723663298
"R13.MOD13Q1.A2017257.061.250m.16.days.NDVI.filled.Smoothing",78.3321970747786
"R13.MOD13Q1.A2018257.061.250m.16.days.NDVI.filled.Smoothing",51.1265235771769
"R13.MOD13Q1.A2019257.061.250m.16.days.NDVI.filled.Smoothing",3.32906573164127
"R13.MOD13Q1.A2020257.061.250m.16.days.NDVI.filled.Smoothing",53.2528488166894
"R13.MOD13Q1.A2021257.061.250m.16.days.NDVI.filled.Smoothing",18.9814648122193
"R13.MOD13Q1.A2022257.061.250m.16.days.NDVI.filled.Smoothing",56.1570816300733
"R13.MOD13Q1.A2023257.061.250m.16.days.NDVI.filled.Smoothing",81.178393325378
